Coad_ID,cenRA,cenDec
1240m031,124.034159,-3.028889
1240m091,124.084999,-9.086667
1240p000,124.034082,0.0
1240p015,124.03408,1.514444
1240p030,124.034159,3.028889
1240p090,124.084999,9.086667
1241m137,124.138351,-13.63
1241m167,124.192683,-16.658889
1241m334,124.199495,-33.317778
1241p136,124.138351,13.63
1241p166,124.192683,16.658889
1241p333,124.199495,33.317778
1242m349,124.264096,-34.832222
1242p348,124.264096,34.832222
1243m213,124.30537,-21.202222
1243m470,124.364696,-46.947778
1243p212,124.30537,21.202222
1243p469,124.364696,46.947778
1245m046,124.556874,-4.543333
1245m061,124.557423,-6.057778
1245p045,124.556874,4.543333
1245p060,124.557423,6.057778
1246m107,124.615266,-10.601111
1246m409,124.615963,-40.89
1246m576,124.614819,-57.548889
1246p106,124.615266,10.601111
1246p408,124.615963,40.89
1246p575,124.614819,57.548889
1248m197,124.800246,-19.687778
1248m440,124.8546,-43.918889
1248p196,124.800246,19.687778
1248p439,124.8546,43.918889
1249m364,124.973639,-36.346667
1249p363,124.973639,36.346667
1250m076,125.084741,-7.572222
1250m258,125.00067,-25.745556
1250m273,125.070899,-27.26
1250m379,125.053421,-37.861111
1250p075,125.084741,7.572222
1250p257,125.00067,25.745556
1250p272,125.070899,27.26
1250p378,125.053421,37.861111
1251m122,125.150201,-12.115556
1251m288,125.143108,-28.774444
1251m546,125.107889,-54.52
1251p121,125.150201,12.115556
1251p287,125.143108,28.774444
1251p545,125.107889,54.52
1252m152,125.217204,-15.144444
1252m182,125.286662,-18.173333
1252m303,125.2177,-30.288889
1252m319,125.294733,-31.803333
1252p151,125.217204,15.144444
1252p181,125.286662,18.173333
1252p302,125.2177,30.288889
1252p318,125.294733,31.803333
1253m425,125.39409,-42.404444
1253m561,125.331715,-56.034444
1253p424,125.39409,42.404444
1253p560,125.331715,56.034444
1254m228,125.430506,-22.716667
1254m500,125.418745,-49.976667
1254p227,125.430506,22.716667
1254p499,125.418745,49.976667
1255m016,125.546691,-1.514444
1255m031,125.546771,-3.028889
1255m243,125.50457,-24.231111
1255m637,125.507178,-63.606667
1255m697,125.585275,-69.664444
1255m803,125.571385,-80.265556
1255p000,125.546693,0.0
1255p015,125.546691,1.514444
1255p030,125.546771,3.028889
1255p242,125.50457,24.231111
1255p636,125.507178,63.606667
1255p696,125.585275,69.664444
1255p802,125.571385,80.265556
1256m091,125.616913,-9.086667
1256m137,125.690081,-13.63
1256m455,125.680423,-45.433333
1256p090,125.616913,9.086667
1256p136,125.690081,13.63
1256p454,125.680423,45.433333
1257m167,125.764742,-16.658889
1257m531,125.754815,-53.005556
1257p166,125.764742,16.658889
1257p530,125.754815,53.005556
1258m394,125.807046,-39.375556
1258m652,125.825905,-65.121111
1258p393,125.807046,39.375556
1258p651,125.825905,65.121111
1259m213,125.919725,-21.202222
1259m334,125.999488,-33.317778
1259m485,125.999991,-48.462222
1259p212,125.919725,21.202222
1259p333,125.999488,33.317778
1259p484,125.999991,48.462222
1260m046,126.075861,-4.543333
1260m061,126.076416,-6.057778
1260m349,126.091509,-34.832222
1260m606,126.002115,-60.577778
1260m712,126.003633,-71.178889
1260p045,126.075861,4.543333
1260p060,126.076416,6.057778
1260p348,126.091509,34.832222
1260p605,126.002115,60.577778
1260p711,126.003633,71.178889
1261m107,126.153726,-10.601111
1261m667,126.18479,-66.635556
1261p106,126.153726,10.601111
1261p666,126.18479,66.635556
1263m515,126.358995,-51.491111
1263m621,126.315654,-62.092222
1263p514,126.358995,51.491111
1263p620,126.315654,62.092222
1264m197,126.400249,-19.687778
1264m727,126.490049,-72.693333
1264m818,126.483,-81.78
1264p196,126.400249,19.687778
1264p726,126.490049,72.693333
1264p817,126.483,81.78
1265m409,126.593994,-40.89
1265m470,126.546532,-46.947778
1265m682,126.589999,-68.15
1265p408,126.593994,40.89
1265p469,126.546532,46.947778
1265p681,126.589999,68.15
1266m076,126.610165,-7.572222
1266m122,126.695266,-12.115556
1266m258,126.667345,-25.745556
1266p075,126.610165,7.572222
1266p121,126.695266,12.115556
1266p257,126.667345,25.745556
1267m152,126.782419,-15.144444
1267m273,126.761047,-27.26
1267m591,126.720181,-59.063333
1267p151,126.782419,15.144444
1267p272,126.761047,27.26
1267p590,126.720181,59.063333
1268m182,126.872569,-18.173333
1268m288,126.857397,-28.774444
1268m364,126.838917,-36.346667
1268p181,126.872569,18.173333
1268p287,126.857397,28.774444
1268p363,126.838917,36.346667
1269m303,126.956835,-30.288889
1269m379,126.94817,-37.861111
1269m440,126.93551,-43.918889
1269p302,126.956835,30.288889
1269p378,126.94817,37.861111
1269p439,126.93551,43.918889
1270m016,127.059301,-1.514444
1270m031,127.059382,-3.028889
1270m228,127.059474,-22.716667
1270m319,127.059447,-31.803333
1270m743,127.063021,-74.207778
1270p000,127.059304,0.0
1270p015,127.059301,1.514444
1270p030,127.059382,3.028889
1270p227,127.059474,22.716667
1270p318,127.059447,31.803333
1270p742,127.063021,74.207778
1271m091,127.148827,-9.086667
1271m243,127.155946,-24.231111
1271p090,127.148827,9.086667
1271p242,127.155946,24.231111
1272m137,127.24181,-13.63
1272p136,127.24181,13.63
1273m167,127.336801,-16.658889
1273m576,127.384038,-57.548889
1273p166,127.336801,16.658889
1273p575,127.384038,57.548889
1274m425,127.416575,-42.404444
1274p424,127.416575,42.404444
1275m046,127.594847,-4.543333
1275m061,127.595409,-6.057778
1275m213,127.534081,-21.202222
1275p045,127.594847,4.543333
1275p060,127.595409,6.057778
1275p212,127.534081,21.202222
1276m107,127.692186,-10.601111
1276m546,127.661111,-54.52
1276p106,127.692186,10.601111
1276p545,127.661111,54.52
1277m334,127.79948,-33.317778
1277m394,127.742539,-39.375556
1277m500,127.741314,-49.976667
1277m758,127.747868,-75.722222
1277m833,127.744805,-83.294444
1277p333,127.79948,33.317778
1277p393,127.742539,39.375556
1277p499,127.741314,49.976667
1277p757,127.747868,75.722222
1277p832,127.744805,83.294444
1278m455,127.810599,-45.433333
1278p454,127.810599,45.433333
1279m349,127.918922,-34.832222
1279m561,127.998347,-56.034444
1279p348,127.918922,34.832222
1279p560,127.998347,56.034444
1280m197,128.000252,-19.687778
1280p196,128.000252,19.687778
1281m076,128.135589,-7.572222
1281p075,128.135589,7.572222
1282m122,128.24033,-12.115556
1282m485,128.24999,-48.462222
1282m531,128.220596,-53.005556
1282p121,128.24033,12.115556
1282p484,128.24999,48.462222
1282p530,128.220596,53.005556
1283m152,128.347634,-15.144444
1283m258,128.334021,-25.745556
1283p151,128.347634,15.144444
1283p257,128.334021,25.745556
1284m182,128.458476,-18.173333
1284m273,128.451194,-27.26
1284p181,128.458476,18.173333
1284p272,128.451194,27.26
1285m016,128.571912,-1.514444
1285m031,128.571994,-3.028889
1285m288,128.571687,-28.774444
1285m409,128.572025,-40.89
1285m773,128.580349,-77.236667
1285p000,128.571914,0.0
1285p015,128.571912,1.514444
1285p030,128.571994,3.028889
1285p287,128.571687,28.774444
1285p408,128.572025,40.89
1285p772,128.580349,77.236667
1286m091,128.68074,-9.086667
1286m228,128.688441,-22.716667
1286m303,128.695969,-30.288889
1286p090,128.68074,9.086667
1286p227,128.688441,22.716667
1286p302,128.695969,30.288889
1287m137,128.793539,-13.63
1287m364,128.704195,-36.346667
1287m470,128.728369,-46.947778
1287m515,128.743127,-51.491111
1287p136,128.793539,13.63
1287p363,128.704195,36.346667
1287p469,128.728369,46.947778
1287p514,128.743127,51.491111
1288m243,128.807322,-24.231111
1288m319,128.824162,-31.803333
1288m379,128.842919,-37.861111
1288m637,128.809998,-63.606667
1288p242,128.807322,24.231111
1288p318,128.824162,31.803333
1288p378,128.842919,37.861111
1288p636,128.809998,63.606667
1289m167,128.908861,-16.658889
1289p166,128.908861,16.658889
1290m440,129.01642,-43.918889
1290m606,129.002165,-60.577778
1290p439,129.01642,43.918889
1290p605,129.002165,60.577778
1291m046,129.113833,-4.543333
1291m061,129.114402,-6.057778
1291m213,129.148436,-21.202222
1291p045,129.113833,4.543333
1291p060,129.114402,6.057778
1291p212,129.148436,21.202222
1292m107,129.230646,-10.601111
1292p106,129.230646,10.601111
1293m652,129.321069,-65.121111
1293p651,129.321069,65.121111
1294m425,129.439061,-42.404444
1294m621,129.473546,-62.092222
1294p424,129.439061,42.404444
1294p620,129.473546,62.092222
1295m334,129.599473,-33.317778
1295p333,129.599473,33.317778
1296m076,129.661013,-7.572222
1296m197,129.600255,-19.687778
1296m394,129.678032,-39.375556
1296m591,129.600185,-59.063333
1296m788,129.612811,-78.751111
1296m849,129.639404,-84.808889
1296p075,129.661013,7.572222
1296p196,129.600255,19.687778
1296p393,129.678032,39.375556
1296p590,129.600185,59.063333
1296p787,129.612811,78.751111
1296p848,129.639404,84.808889
1297m122,129.785394,-12.115556
1297m349,129.746335,-34.832222
1297m697,129.771451,-69.664444
1297p121,129.785394,12.115556
1297p348,129.746335,34.832222
1297p696,129.771451,69.664444
1298m667,129.896107,-66.635556
1298p666,129.896107,66.635556
1299m152,129.912849,-15.144444
1299m455,129.940776,-45.433333
1299p151,129.912849,15.144444
1299p454,129.940776,45.433333
1300m016,130.084523,-1.514444
1300m031,130.084606,-3.028889
1300m182,130.044383,-18.173333
1300m258,130.000697,-25.745556
1300m500,130.063883,-49.976667
1300p000,130.084525,0.0
1300p015,130.084523,1.514444
1300p030,130.084606,3.028889
1300p181,130.044383,18.173333
1300p257,130.000697,25.745556
1300p499,130.063883,49.976667
1301m273,130.141341,-27.26
1301m576,130.153256,-57.548889
1301p272,130.141341,27.26
1301p575,130.153256,57.548889
1302m091,130.212654,-9.086667
1302m288,130.285976,-28.774444
1302m546,130.214333,-54.52
1302p090,130.212654,9.086667
1302p287,130.285976,28.774444
1302p545,130.214333,54.52
1303m137,130.345269,-13.63
1303m228,130.317409,-22.716667
1303p136,130.345269,13.63
1303p227,130.317409,22.716667
1304m167,130.48092,-16.658889
1304m243,130.458698,-24.231111
1304m303,130.435104,-30.288889
1304m485,130.49999,-48.462222
1304p166,130.48092,16.658889
1304p242,130.458698,24.231111
1304p302,130.435104,30.288889
1304p484,130.49999,48.462222
1305m319,130.588876,-31.803333
1305m364,130.569473,-36.346667
1305m409,130.550057,-40.89
1305m682,130.545936,-68.15
1305m712,130.503763,-71.178889
1305p318,130.588876,31.803333
1305p363,130.569473,36.346667
1305p408,130.550057,40.89
1305p681,130.545936,68.15
1305p711,130.503763,71.178889
1306m046,130.632819,-4.543333
1306m061,130.633395,-6.057778
1306m531,130.686376,-53.005556
1306m561,130.664979,-56.034444
1306p045,130.632819,4.543333
1306p060,130.633395,6.057778
1306p530,130.686376,53.005556
1306p560,130.664979,56.034444
1307m107,130.769106,-10.601111
1307m213,130.762792,-21.202222
1307m379,130.737668,-37.861111
1307p106,130.769106,10.601111
1307p212,130.762792,21.202222
1307p378,130.737668,37.861111
1309m470,130.910206,-46.947778
1309p469,130.910206,46.947778
1310m440,131.09733,-43.918889
1310p439,131.09733,43.918889
1311m076,131.186436,-7.572222
1311m515,131.127259,-51.491111
1311p075,131.186436,7.572222
1311p514,131.127259,51.491111
1312m197,131.200258,-19.687778
1312p196,131.200258,19.687778
1313m122,131.330458,-12.115556
1313m334,131.399466,-33.317778
1313m727,131.355051,-72.693333
1313p121,131.330458,12.115556
1313p333,131.399466,33.317778
1313p726,131.355051,72.693333
1314m152,131.478064,-15.144444
1314m425,131.461546,-42.404444
1314p151,131.478064,15.144444
1314p424,131.461546,42.404444
1315m016,131.597133,-1.514444
1315m031,131.597217,-3.028889
1315m349,131.573748,-34.832222
1315p000,131.597136,0.0
1315p015,131.597133,1.514444
1315p030,131.597217,3.028889
1315p348,131.573748,34.832222
1316m182,131.630291,-18.173333
1316m258,131.667372,-25.745556
1316m394,131.613525,-39.375556
1316p181,131.630291,18.173333
1316p257,131.667372,25.745556
1316p393,131.613525,39.375556
1317m091,131.744567,-9.086667
1317p090,131.744567,9.086667
1318m137,131.896998,-13.63
1318m273,131.831488,-27.26
1318p136,131.896998,13.63
1318p272,131.831488,27.26
1319m228,131.946377,-22.716667
1319p227,131.946377,22.716667
1320m167,132.052979,-16.658889
1320m288,132.000265,-28.774444
1320m455,132.070953,-45.433333
1320m606,132.002215,-60.577778
1320p166,132.052979,16.658889
1320p287,132.000265,28.774444
1320p454,132.070953,45.433333
1320p605,132.002215,60.577778
1321m046,132.151806,-4.543333
1321m061,132.152388,-6.057778
1321m243,132.110074,-24.231111
1321m303,132.174239,-30.288889
1321m637,132.112818,-63.606667
1321p045,132.151806,4.543333
1321p060,132.152388,6.057778
1321p242,132.110074,24.231111
1321p302,132.174239,30.288889
1321p636,132.112818,63.606667
1323m107,132.307566,-10.601111
1323m213,132.377147,-21.202222
1323m319,132.353591,-31.803333
1323m500,132.386453,-49.976667
1323m743,132.357313,-74.207778
1323p106,132.307566,10.601111
1323p212,132.377147,21.202222
1323p318,132.353591,31.803333
1323p499,132.386453,49.976667
1323p742,132.357313,74.207778
1324m364,132.434751,-36.346667
1324m591,132.480189,-59.063333
1324p363,132.434751,36.346667
1324p590,132.480189,59.063333
1325m409,132.528088,-40.89
1325p408,132.528088,40.89
1326m379,132.632417,-37.861111
1326m621,132.631437,-62.092222
1326p378,132.632417,37.861111
1326p620,132.631437,62.092222
1327m076,132.71186,-7.572222
1327m485,132.74999,-48.462222
1327m546,132.767556,-54.52
1327p075,132.71186,7.572222
1327p484,132.74999,48.462222
1327p545,132.767556,54.52
1328m122,132.875522,-12.115556
1328m197,132.800261,-19.687778
1328m652,132.816233,-65.121111
1328p121,132.875522,12.115556
1328p196,132.800261,19.687778
1328p651,132.816233,65.121111
1329m576,132.922474,-57.548889
1329p575,132.922474,57.548889
1330m152,133.043279,-15.144444
1330m470,133.092043,-46.947778
1330p151,133.043279,15.144444
1330p469,133.092043,46.947778
1331m016,133.109744,-1.514444
1331m031,133.109829,-3.028889
1331m334,133.199459,-33.317778
1331m440,133.17824,-43.918889
1331m531,133.152157,-53.005556
1331p000,133.109747,0.0
1331p015,133.109744,1.514444
1331p030,133.109829,3.028889
1331p333,133.199459,33.317778
1331p439,133.17824,43.918889
1331p530,133.152157,53.005556
1332m091,133.276481,-9.086667
1332m182,133.216198,-18.173333
1332p090,133.276481,9.086667
1332p181,133.216198,18.173333
1333m258,133.334048,-25.745556
1333m561,133.331611,-56.034444
1333p257,133.334048,25.745556
1333p560,133.331611,56.034444
1334m137,133.448728,-13.63
1334m349,133.401162,-34.832222
1334m425,133.484031,-42.404444
1334p136,133.448728,13.63
1334p348,133.401162,34.832222
1334p424,133.484031,42.404444
1335m228,133.575344,-22.716667
1335m273,133.521636,-27.26
1335m394,133.549018,-39.375556
1335m515,133.511391,-51.491111
1335m758,133.554589,-75.722222
1335p227,133.575344,22.716667
1335p272,133.521636,27.26
1335p393,133.549018,39.375556
1335p514,133.511391,51.491111
1335p757,133.554589,75.722222
1336m046,133.670792,-4.543333
1336m061,133.671381,-6.057778
1336m167,133.625038,-16.658889
1336m667,133.607425,-66.635556
1336p045,133.670792,4.543333
1336p060,133.671381,6.057778
1336p166,133.625038,16.658889
1336p666,133.607425,66.635556
1337m243,133.76145,-24.231111
1337m288,133.714554,-28.774444
1337p242,133.76145,24.231111
1337p287,133.714554,28.774444
1338m107,133.846026,-10.601111
1338p106,133.846026,10.601111
1339m213,133.991503,-21.202222
1339m303,133.913374,-30.288889
1339m697,133.957627,-69.664444
1339m803,133.942811,-80.265556
1339p212,133.991503,21.202222
1339p302,133.913374,30.288889
1339p696,133.957627,69.664444
1339p802,133.942811,80.265556
1341m319,134.118305,-31.803333
1341p318,134.118305,31.803333
1342m076,134.237284,-7.572222
1342m455,134.201129,-45.433333
1342p075,134.237284,7.572222
1342p454,134.201129,45.433333
1343m364,134.30003,-36.346667
1343p363,134.30003,36.346667
1344m122,134.420587,-12.115556
1344m197,134.400264,-19.687778
1344p121,134.420587,12.115556
1344p196,134.400264,19.687778
1345m379,134.527165,-37.861111
1345m409,134.506119,-40.89
1345m682,134.501874,-68.15
1345p378,134.527165,37.861111
1345p408,134.506119,40.89
1345p681,134.501874,68.15
1346m016,134.622355,-1.514444
1346m031,134.622441,-3.028889
1346m152,134.608494,-15.144444
1346p000,134.622357,0.0
1346p015,134.622355,1.514444
1346p030,134.622441,3.028889
1346p151,134.608494,15.144444
1347m500,134.709022,-49.976667
1347p499,134.709022,49.976667
1348m091,134.808394,-9.086667
1348m182,134.802105,-18.173333
1348p090,134.808394,9.086667
1348p181,134.802105,18.173333
1349m334,134.999451,-33.317778
1349m485,134.99999,-48.462222
1349p333,134.999451,33.317778
1349p484,134.99999,48.462222
1350m137,135.000457,-13.63
1350m258,135.000723,-25.745556
1350m606,135.002266,-60.577778
1350m712,135.003893,-71.178889
1350m773,135.009366,-77.236667
1350p136,135.000457,13.63
1350p257,135.000723,25.745556
1350p605,135.002266,60.577778
1350p711,135.003893,71.178889
1350p772,135.009366,77.236667
1351m046,135.189778,-4.543333
1351m061,135.190374,-6.057778
1351m167,135.197098,-16.658889
1351p045,135.189778,4.543333
1351p060,135.190374,6.057778
1351p166,135.197098,16.658889
1352m228,135.204312,-22.716667
1352m273,135.211783,-27.26
1352m349,135.228575,-34.832222
1352m440,135.25915,-43.918889
1352m470,135.27388,-46.947778
1352p227,135.204312,22.716667
1352p272,135.211783,27.26
1352p348,135.228575,34.832222
1352p439,135.25915,43.918889
1352p469,135.27388,46.947778
1353m107,135.384486,-10.601111
1353m546,135.320778,-54.52
1353m591,135.360193,-59.063333
1353p106,135.384486,10.601111
1353p545,135.320778,54.52
1353p590,135.360193,59.063333
1354m243,135.412826,-24.231111
1354m288,135.428843,-28.774444
1354m394,135.484511,-39.375556
1354m637,135.415639,-63.606667
1354p242,135.412826,24.231111
1354p287,135.428843,28.774444
1354p393,135.484511,39.375556
1354p636,135.415639,63.606667
1355m425,135.506517,-42.404444
1355p424,135.506517,42.404444
1356m213,135.605858,-21.202222
1356m303,135.652508,-30.288889
1356m531,135.617938,-53.005556
1356m576,135.691692,-57.548889
1356p212,135.605858,21.202222
1356p302,135.652508,30.288889
1356p530,135.617938,53.005556
1356p575,135.691692,57.548889
1357m076,135.762707,-7.572222
1357m621,135.789329,-62.092222
1357p075,135.762707,7.572222
1357p620,135.789329,62.092222
1358m319,135.88302,-31.803333
1358m515,135.895523,-51.491111
1358p318,135.88302,31.803333
1358p514,135.895523,51.491111
1359m122,135.965651,-12.115556
1359m561,135.998244,-56.034444
